student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
459815,16.0,100.0,4.6,92.4,A
485491,11.9,95.1,1.3,78.7,B
29873,16.0,72.4,6.4,96.2,A
477003,16.0,90.1,8.0,97.9,A
284111,10.7,76.5,2.9,63.4,C
964307,16.0,85.6,5.7,93.1,A
732964,11.1,80.9,8.9,57.9,C
313275,12.3,86.2,4.8,84.0,B
548486,8.0,96.6,6.2,69.5,C
667384,13.5,97.3,4.7,77.6,B
592233,13.8,67.6,7.8,71.6,B
306429,13.8,67.5,6.4,77.3,B
528061,16.0,70.6,7.3,100.0,A
94076,16.0,56.6,5.0,97.7,A
402443,5.8,76.6,2.9,59.2,C
506110,8.7,77.0,2.6,74.4,B
691918,14.1,95.6,6.9,90.8,A
980070,5.0,83.8,3.8,51.8,D
35991,16.0,90.0,7.1,97.6,A
514701,16.0,100.0,5.0,100.0,A
410208,16.0,84.9,9.4,100.0,A
829460,16.0,88.7,7.3,89.4,A
88173,12.5,100.0,9.6,75.2,B
449256,8.7,88.2,4.9,70.1,B
367068,6.7,80.8,4.3,67.6,C
668606,10.6,69.7,10.0,67.4,C
625100,16.0,78.5,7.5,94.1,A
637834,4.9,98.9,5.3,52.2,D
117967,11.8,86.5,4.6,73.0,B
273850,16.0,97.9,4.6,82.8,B
809033,16.0,85.3,8.5,99.0,A
926184,13.7,71.4,5.9,92.5,A
855745,16.0,84.6,7.3,100.0,A
722794,10.1,83.2,6.0,84.4,B
899827,3.1,72.3,8.3,64.1,C
111443,16.0,96.5,10.0,100.0,A
520438,16.0,74.3,6.3,100.0,A
670916,4.8,79.1,3.5,74.8,B
459970,16.0,89.4,6.6,90.1,A
893048,16.0,87.8,9.3,92.1,A
362307,13.1,78.8,3.3,76.3,B
608410,3.1,96.0,6.5,52.1,D
931675,16.0,76.5,7.0,100.0,A
616994,16.0,88.7,7.2,94.7,A
986814,16.0,87.8,5.1,100.0,A
159173,16.0,82.5,5.9,93.4,A
846433,13.3,74.5,4.9,72.6,B
911635,12.5,84.1,7.9,77.1,B
983869,6.1,67.5,4.1,63.1,C
619818,16.0,89.1,5.3,86.3,A
922377,16.0,71.6,5.5,100.0,A
415442,16.0,89.2,6.1,100.0,A
702516,8.5,77.9,6.0,59.1,C
934935,14.1,77.3,1.1,91.8,A
452761,15.0,100.0,5.5,87.3,A
403979,16.0,83.4,6.9,98.8,A
750985,16.0,84.8,5.9,100.0,A
360692,14.0,85.6,5.7,71.9,B
783374,16.0,81.4,4.9,100.0,A
727880,4.1,79.2,7.0,56.9,C
776715,16.0,82.6,7.8,87.8,A
505964,16.0,85.0,5.6,91.6,A
960760,14.0,89.9,4.2,96.6,A
261500,16.0,76.5,5.3,100.0,A
4466,6.9,98.7,6.5,77.3,B
92198,16.0,86.1,7.4,100.0,A
731377,14.4,83.1,0.3,76.2,B
968051,16.0,76.8,4.6,100.0,A
44991,14.0,71.1,6.2,84.9,B
499666,16.0,100.0,4.2,100.0,A
652291,16.0,92.3,2.6,100.0,A
697024,5.4,81.5,5.0,70.6,B
77817,12.6,85.3,6.7,80.6,B
481769,2.3,95.3,8.1,56.9,C
973409,16.0,92.8,6.7,100.0,A
580661,16.0,71.7,6.6,97.6,A
755933,13.9,80.0,6.5,93.5,A
833827,16.0,78.4,8.5,89.1,A
372624,15.9,99.5,8.3,89.1,A
230052,7.5,85.3,4.5,57.0,C
352902,10.0,76.5,5.5,71.2,B
608443,16.0,96.4,5.3,92.8,A
621890,16.0,99.7,8.9,100.0,A
606483,16.0,92.5,6.8,100.0,A
766466,16.0,91.5,7.1,92.4,A
712165,0.0,88.5,6.3,57.2,C
118219,11.4,80.2,6.2,77.7,B
933099,16.0,81.1,3.1,100.0,A
322115,16.0,88.2,5.6,100.0,A
96909,10.8,96.7,4.1,91.9,A
105631,12.4,72.8,5.5,62.7,C
68533,16.0,79.6,5.8,93.6,A
178166,16.0,78.3,4.5,100.0,A
150088,16.0,85.9,6.1,100.0,A
827776,16.0,95.0,6.4,95.3,A
700589,14.0,95.9,6.5,81.4,B
703653,16.0,99.5,3.6,88.0,A
298738,16.0,82.0,7.3,100.0,A
658038,16.0,58.4,5.7,84.5,B
863878,16.0,80.7,2.9,100.0,A
279560,16.0,86.3,1.0,100.0,A
853410,10.9,96.8,10.0,60.3,C
131980,0.0,84.6,7.6,52.9,D
458194,16.0,75.6,8.2,100.0,A
493296,12.2,72.1,6.6,97.9,A
802628,15.6,69.4,6.5,93.0,A
611042,7.4,82.1,4.7,69.0,C
812529,6.3,76.0,6.0,77.0,B
960730,16.0,79.9,8.9,75.8,B
508346,16.0,75.6,8.7,84.4,B
383818,8.1,75.6,6.9,69.5,C
136767,16.0,90.8,6.0,100.0,A
197693,16.0,67.3,5.2,100.0,A
132474,11.4,86.9,4.3,87.1,A
837806,10.1,70.3,8.5,69.9,C
585325,16.0,65.9,5.1,87.5,A
972998,14.3,66.3,5.0,87.1,A
100414,16.0,91.7,6.3,100.0,A
801532,16.0,89.7,3.1,96.4,A
598342,0.0,95.2,4.0,59.5,C
99512,16.0,100.0,9.6,88.2,A
481049,16.0,80.0,7.3,100.0,A
811624,12.5,85.0,7.8,83.4,B
175861,16.0,88.7,4.3,100.0,A
399152,16.0,86.1,7.3,100.0,A
964424,11.9,88.4,7.7,77.8,B
301341,1.6,95.3,7.8,47.3,D
469168,16.0,77.4,6.7,100.0,A
745121,16.0,70.6,6.7,95.0,A
751417,16.0,83.2,5.0,92.4,A
597162,13.6,91.0,6.6,82.3,B
747739,16.0,96.3,9.0,100.0,A
990647,16.0,100.0,6.2,94.9,A
794484,10.0,91.5,6.0,74.4,B
968383,11.9,65.9,7.9,91.7,A
861933,15.9,95.9,6.4,88.3,A
924274,6.8,88.1,4.2,70.2,B
650484,16.0,78.6,4.4,100.0,A
468863,11.4,100.0,6.2,86.2,A
589910,14.1,89.2,9.1,98.3,A
354020,16.0,90.5,8.6,89.4,A
195388,16.0,90.7,3.9,86.3,A
608244,13.6,67.8,4.2,69.1,C
977382,12.7,99.3,10.0,82.3,B
851643,16.0,83.0,2.7,100.0,A
290784,16.0,70.9,6.6,99.4,A
948017,11.7,100.0,4.5,100.0,A
950643,16.0,78.0,5.1,100.0,A
934327,16.0,81.3,5.0,100.0,A
826715,4.3,79.0,4.7,76.0,B
693028,9.8,94.1,4.0,60.3,C
442480,1.2,76.0,6.8,58.6,C
78713,0.0,71.3,10.0,47.7,D
473412,14.7,81.6,4.4,100.0,A
378064,10.0,76.8,6.1,69.0,C
385154,13.4,77.3,7.2,87.5,A
559116,16.0,72.4,4.3,100.0,A
423721,16.0,85.6,4.7,91.8,A
171725,4.1,90.7,7.3,75.9,B
876069,11.7,83.9,7.2,87.2,A
993788,8.4,84.2,4.5,77.2,B
737725,16.0,92.2,5.5,100.0,A
182114,12.7,82.7,6.9,91.9,A
951784,11.6,96.3,4.4,78.0,B
46694,4.8,86.0,2.0,51.0,D
61776,16.0,81.2,6.2,100.0,A
14138,8.9,88.8,5.1,58.3,C
408273,16.0,94.1,5.8,94.5,A
716987,8.8,90.3,5.0,66.2,C
139692,16.0,72.9,4.2,100.0,A
243830,10.3,83.3,9.1,75.5,B
31076,8.3,87.3,6.5,78.4,B
900152,16.0,78.3,7.6,100.0,A
291608,16.0,89.9,4.4,100.0,A
6993,16.0,71.7,7.1,100.0,A
673231,16.0,96.9,8.0,100.0,A
335052,8.2,85.3,6.9,63.0,C
554535,11.6,68.3,2.4,100.0,A
967354,1.3,69.7,8.5,43.7,D
377204,16.0,94.7,6.0,98.1,A
855326,16.0,68.1,6.7,82.7,B
307122,10.3,85.2,4.8,84.0,B
920151,16.0,94.9,4.2,89.2,A
427457,9.0,66.1,5.9,76.9,B
493655,0.0,79.6,8.2,46.8,D
594054,15.5,74.0,8.8,75.6,B
389292,11.3,100.0,6.2,72.9,B
892320,6.2,87.7,3.8,66.7,C
370074,16.0,80.9,8.7,100.0,A
62177,12.9,89.6,4.8,84.8,B
177639,5.6,82.2,8.3,65.4,C
321145,15.1,67.1,5.7,91.7,A
712679,8.9,79.1,7.6,81.9,B
887988,16.0,68.4,6.7,100.0,A
578587,16.0,100.0,7.5,83.1,B
714936,16.0,79.0,6.5,88.4,A
879236,13.9,88.9,7.2,95.5,A
326849,16.0,100.0,4.1,99.7,A
923653,11.3,69.9,3.0,77.0,B
431605,16.0,90.3,9.7,100.0,A
904931,16.0,78.8,5.2,100.0,A
309691,16.0,88.8,4.2,99.6,A
727333,5.1,79.7,7.2,66.6,C
110034,16.0,85.5,4.2,100.0,A
978856,8.6,70.1,5.3,77.3,B
707570,10.0,96.3,5.9,75.0,B
45426,16.0,82.7,7.0,81.1,B
634463,16.0,79.2,6.5,96.0,A
874546,16.0,77.9,9.3,97.1,A
980472,11.8,75.2,4.5,95.5,A
273419,9.0,73.3,4.1,68.9,C
357595,8.6,98.2,6.8,73.7,B
640743,12.3,78.6,5.2,71.5,B
143882,16.0,95.1,6.5,79.6,B
269639,10.5,90.0,5.1,77.1,B
186556,5.3,85.2,6.5,75.6,B
562546,16.0,85.8,7.0,100.0,A
702105,16.0,71.4,8.1,95.3,A
560302,16.0,94.9,9.3,95.4,A
232456,16.0,86.4,2.9,100.0,A
194192,10.7,94.1,7.3,66.4,C
96008,15.4,79.2,6.7,100.0,A
543584,16.0,76.3,5.5,89.4,A
599216,16.0,100.0,3.8,91.2,A
490901,15.5,84.3,7.2,91.7,A
314034,13.7,83.1,6.4,78.1,B
635992,2.0,78.1,10.0,62.9,C
489488,15.0,100.0,5.6,70.1,B
167447,16.0,76.1,6.8,100.0,A
918612,12.6,73.8,6.6,80.1,B
15302,16.0,77.6,5.0,100.0,A
468950,16.0,97.1,6.4,99.7,A
54468,7.6,89.5,7.6,89.8,A
475879,16.0,90.7,6.5,100.0,A
747757,16.0,85.4,7.9,80.4,B
166399,16.0,74.0,6.9,87.1,A
46695,11.6,95.5,6.2,94.9,A
275438,11.7,90.1,6.3,62.4,C
791228,14.9,76.8,7.3,96.2,A
733942,10.9,91.1,6.1,89.1,A
488420,14.8,86.9,9.5,92.1,A
468453,8.9,95.5,7.3,47.4,D
743876,6.1,84.9,4.5,64.2,C
274098,9.3,86.7,5.8,91.6,A
335401,12.8,83.2,6.0,95.9,A
128023,16.0,77.7,6.4,100.0,A
843621,13.6,62.8,9.4,62.1,C
90040,16.0,86.6,6.4,90.3,A
673097,12.7,83.4,6.5,92.0,A
643065,16.0,78.5,4.6,99.3,A
642142,16.0,87.2,10.0,87.5,A
985234,16.0,77.2,8.1,84.9,B
453970,10.5,71.2,6.9,79.2,B
765152,6.6,78.0,6.0,71.7,B
764255,10.1,93.8,4.4,90.7,A
979101,0.0,90.6,9.9,30.2,F
954939,12.1,77.9,7.7,77.6,B
420173,15.2,81.8,5.9,93.8,A
562313,14.9,90.1,9.2,86.2,A
345142,16.0,90.7,7.8,95.2,A
574133,14.0,100.0,5.2,63.2,C
66928,8.7,100.0,6.1,83.4,B
842365,15.7,83.4,2.6,98.7,A
825584,10.4,83.8,7.8,70.9,B
521791,9.0,82.6,3.4,60.4,C
802786,10.0,95.0,2.4,77.8,B
516082,8.7,92.8,8.2,70.0,B
920452,16.0,87.5,2.5,87.7,A
202897,7.9,80.5,3.1,66.7,C
698184,16.0,87.9,9.7,100.0,A
487711,16.0,62.0,0.8,95.4,A
106862,16.0,100.0,6.5,100.0,A
19533,16.0,88.0,9.9,100.0,A
39954,16.0,94.4,8.2,100.0,A
451989,16.0,83.4,4.9,100.0,A
671824,16.0,91.2,8.3,90.2,A
953547,12.9,81.0,5.0,80.6,B
950777,10.2,100.0,5.1,76.2,B
440589,14.4,89.7,4.7,81.8,B
318118,13.8,100.0,4.9,89.6,A
857689,11.7,77.2,8.4,78.6,B
285033,16.0,80.3,5.7,99.7,A
721965,16.0,81.8,4.8,100.0,A
546532,16.0,80.1,10.0,100.0,A
60880,14.6,86.0,5.4,83.2,B
188505,10.1,92.1,4.8,79.5,B
793799,16.0,67.8,5.1,89.3,A
490253,16.0,77.6,5.1,100.0,A
960313,15.8,83.9,5.9,82.7,B
163035,16.0,84.9,5.8,100.0,A
625803,14.1,78.0,6.4,75.6,B
427520,14.8,93.6,2.4,96.8,A
864830,16.0,80.7,3.6,100.0,A
631622,16.0,68.3,6.3,100.0,A
91166,12.7,74.1,4.5,62.3,C
160061,16.0,80.5,3.9,81.5,B
496835,10.9,86.9,2.9,56.9,C
267853,3.0,88.7,5.2,65.4,C
434126,8.2,82.7,10.0,59.7,C
461579,16.0,78.2,2.4,89.4,A
3677,15.5,92.2,8.7,100.0,A
97461,16.0,79.6,7.6,87.4,A
691539,16.0,84.2,6.0,86.4,A
213826,16.0,85.0,6.5,100.0,A
830634,12.2,98.7,8.7,79.2,B
327901,16.0,100.0,4.3,99.6,A
212787,16.0,100.0,7.8,100.0,A
376765,0.0,86.4,6.3,56.6,C
638241,16.0,95.1,1.9,100.0,A
723689,16.0,58.2,6.3,100.0,A
491459,15.8,73.0,6.1,93.0,A
900542,8.9,81.0,5.4,82.0,B
880394,13.1,95.4,6.3,70.9,B
778641,11.0,90.7,6.1,61.1,C
282855,16.0,90.2,8.0,96.4,A
152746,16.0,76.8,6.7,100.0,A
340405,1.2,85.8,5.9,33.0,F
432492,11.6,73.6,4.2,69.4,C
119390,0.0,76.2,5.0,60.4,C
202102,10.2,84.5,7.0,77.7,B
797596,12.6,84.4,5.6,83.2,B
599184,13.3,86.4,5.9,93.2,A
830123,4.6,87.2,5.3,55.8,C
5034,16.0,80.7,7.3,75.1,B
824533,15.7,84.3,4.1,86.1,A
394637,10.3,100.0,6.5,92.4,A
760231,15.3,83.8,6.3,98.7,A
273809,6.1,81.7,7.0,74.3,B
188599,16.0,74.4,6.6,100.0,A
428609,10.3,89.3,5.4,85.1,A
706104,16.0,81.6,8.3,93.2,A
868738,10.4,75.6,8.5,71.6,B
100757,12.2,91.2,3.6,90.8,A
462223,16.0,82.0,6.8,100.0,A
564878,9.3,84.6,7.7,83.3,B
760931,9.3,99.6,6.8,57.3,C
297142,16.0,89.7,5.8,97.9,A
545414,16.0,90.8,6.5,100.0,A
957271,16.0,97.4,7.8,100.0,A
486716,16.0,94.1,6.9,82.7,B
353075,16.0,92.4,10.0,100.0,A
860950,16.0,78.3,4.7,100.0,A
771672,16.0,89.0,2.7,100.0,A
120948,16.0,97.5,4.3,100.0,A
303128,16.0,77.0,7.5,100.0,A
111165,16.0,77.5,5.6,100.0,A
648589,11.7,100.0,7.7,69.7,C
876804,10.1,91.6,5.5,68.1,C
37518,16.0,82.8,8.8,100.0,A
830307,13.4,84.5,4.5,66.0,C
22050,5.9,83.8,5.9,69.7,C
729599,16.0,95.3,6.6,100.0,A
786440,12.5,87.3,4.4,83.9,B
610948,16.0,83.7,9.5,100.0,A
831119,16.0,95.0,4.4,100.0,A
163241,12.6,73.6,5.6,66.4,C
531422,8.8,74.8,3.8,72.9,B
692762,16.0,93.1,6.6,92.8,A
506672,16.0,62.8,8.1,84.4,B
997103,9.8,72.1,4.8,64.6,C
619363,11.4,84.9,2.6,94.2,A
964877,16.0,87.3,5.1,100.0,A
427934,16.0,76.2,1.7,100.0,A
207067,3.5,87.4,7.5,52.6,D
659244,7.4,100.0,4.2,66.5,C
675521,12.6,96.1,6.2,68.7,C
607337,7.2,99.7,7.9,88.3,A
299367,8.9,86.6,2.8,59.2,C
293369,12.2,100.0,6.8,89.4,A
309094,16.0,64.1,2.9,99.2,A
101916,16.0,90.4,8.3,100.0,A
354175,10.5,67.0,2.0,75.7,B
859645,16.0,94.8,7.4,86.1,A
227364,5.6,76.3,7.9,74.5,B
169877,16.0,86.0,7.0,100.0,A
653020,3.1,82.5,5.6,75.1,B
400659,4.9,82.1,7.0,71.2,B
629826,15.7,92.4,9.0,84.3,B
906720,13.4,75.0,3.9,74.7,B
265736,8.6,93.1,7.2,77.5,B
405902,15.5,91.3,8.0,97.9,A
157628,8.7,73.1,7.0,71.2,B
648454,0.0,82.7,5.7,50.6,D
323331,12.4,86.4,5.4,80.8,B
357942,16.0,91.4,4.0,100.0,A
124416,16.0,94.8,4.7,100.0,A
208179,2.3,73.5,8.4,61.2,C
956119,16.0,92.7,5.8,100.0,A
93028,9.6,77.5,5.9,76.6,B
450955,16.0,96.7,10.0,93.4,A
115463,16.0,72.1,5.3,100.0,A
9238,3.3,89.3,6.7,57.1,C
488878,16.0,92.0,5.5,99.8,A
573186,16.0,72.7,3.5,100.0,A
14081,10.0,78.4,7.7,76.0,B
566251,16.0,75.3,7.0,98.0,A
121292,16.0,75.5,10.0,100.0,A
271415,16.0,81.0,3.3,100.0,A
716639,9.0,93.6,5.4,88.2,A
822809,6.2,86.6,6.9,73.4,B
496450,9.2,99.3,4.4,80.5,B
240742,16.0,98.6,6.4,95.1,A
873888,16.0,85.5,4.1,100.0,A
519884,16.0,71.1,4.4,100.0,A
791223,2.2,92.8,5.1,63.5,C
111330,9.7,72.4,7.9,74.5,B
543279,7.1,88.0,6.0,48.0,D
478870,15.2,73.3,5.1,77.9,B
640901,16.0,95.4,4.7,86.3,A
12293,16.0,98.1,7.3,100.0,A
324484,16.0,86.9,6.2,100.0,A
150202,6.2,91.1,6.4,56.3,C
869543,16.0,88.0,4.9,100.0,A
434298,16.0,79.4,6.0,100.0,A
416665,16.0,79.6,4.1,100.0,A
589228,12.1,83.5,6.4,65.6,C
158472,9.0,78.8,9.2,61.0,C
836141,16.0,60.5,7.7,100.0,A
87489,16.0,92.3,6.0,77.9,B
365057,3.5,90.6,6.5,40.4,D
947637,11.1,100.0,4.6,68.5,C
909402,0.0,89.3,4.1,48.4,D
239444,10.9,100.0,8.6,86.6,A
513479,14.8,91.8,5.7,73.1,B
753783,16.0,77.0,6.8,100.0,A
769252,16.0,83.3,7.5,100.0,A
480125,11.8,80.2,4.5,93.5,A
816398,16.0,97.7,7.7,99.1,A
824663,16.0,94.1,5.3,100.0,A
69745,14.7,79.5,7.5,91.5,A
659118,9.0,99.6,4.6,71.5,B
338856,16.0,89.1,5.1,100.0,A
305818,7.8,84.5,5.8,80.3,B
265230,9.5,86.0,3.8,81.0,B
904131,10.6,76.5,6.0,67.5,C
869552,14.0,78.2,5.6,93.2,A
699250,16.0,65.6,6.0,91.3,A
561696,14.8,77.6,6.2,83.1,B
300417,16.0,85.5,5.0,100.0,A
235764,9.4,86.0,7.0,74.5,B
96354,8.3,79.1,6.3,73.5,B
331442,16.0,78.0,5.7,89.7,A
820812,12.3,99.6,6.1,72.2,B
194978,10.5,100.0,3.4,60.6,C
464415,16.0,92.0,7.3,91.5,A
654593,15.9,80.1,7.7,85.7,A
194420,10.0,83.0,8.0,75.1,B
819509,3.6,91.8,5.9,51.2,D
170779,16.0,91.7,4.5,100.0,A
638303,11.5,100.0,8.2,76.7,B
904965,16.0,93.3,6.3,100.0,A
351360,8.1,90.2,5.5,77.9,B
281364,16.0,84.1,6.3,83.4,B
602925,16.0,74.5,4.5,92.2,A
905185,16.0,90.8,6.2,95.2,A
483504,4.5,70.1,5.0,73.3,B
889487,16.0,75.9,1.6,100.0,A
996344,15.3,89.3,6.1,82.0,B
533989,16.0,85.7,7.4,97.3,A
238970,11.1,84.6,2.5,79.5,B
931386,16.0,84.8,8.5,100.0,A
915635,16.0,79.4,4.0,96.1,A
716177,15.5,98.0,7.2,100.0,A
56845,16.0,83.5,6.8,89.2,A
467504,12.0,92.6,4.3,64.2,C
842028,16.0,95.8,3.2,100.0,A
714581,16.0,88.5,4.4,84.7,B
937640,11.4,87.9,9.0,88.1,A
324832,3.7,83.5,5.9,74.0,B
797886,10.5,79.6,8.6,95.0,A
227120,13.9,92.5,4.7,66.6,C
700625,16.0,90.4,10.0,100.0,A
28168,0.0,94.0,4.4,53.4,D
76754,10.2,96.6,3.7,81.5,B
666131,16.0,61.1,6.8,99.9,A
7413,13.4,94.9,6.1,94.9,A
300891,16.0,93.9,4.2,95.2,A
107241,16.0,84.9,5.3,100.0,A
860415,3.5,90.2,5.9,65.7,C
352906,14.1,94.2,5.7,66.6,C
950038,10.1,77.5,3.6,87.6,A
105448,16.0,76.8,6.7,100.0,A
65056,16.0,99.1,3.9,93.4,A
437602,16.0,78.4,6.1,76.9,B
922925,16.0,74.8,7.9,100.0,A
527637,16.0,98.5,7.9,100.0,A
689507,16.0,75.4,3.3,99.1,A
579955,14.5,87.8,6.5,80.5,B
544768,9.2,81.3,2.6,81.6,B
786,16.0,84.4,1.6,100.0,A
18565,16.0,100.0,7.8,86.1,A
878895,0.0,81.0,7.4,39.7,F
986420,8.7,84.2,6.9,79.3,B
747379,16.0,81.0,6.1,79.5,B
852849,11.5,86.2,5.4,82.5,B
128614,16.0,94.0,6.1,92.7,A
139434,16.0,75.5,6.8,100.0,A
915885,11.1,87.4,5.0,88.4,A
701723,16.0,89.9,4.8,85.4,A
875341,13.4,78.0,5.0,85.2,A
543381,16.0,91.1,7.7,90.4,A
723516,11.2,90.1,6.2,69.2,C
31333,13.6,83.8,4.2,67.9,C
618302,16.0,74.5,5.7,100.0,A
518910,16.0,71.5,4.4,79.8,B
386385,16.0,80.6,2.9,99.9,A
333166,16.0,84.9,5.3,100.0,A
51719,16.0,93.4,7.7,85.5,A
481621,13.9,87.1,7.6,78.3,B
965604,15.2,91.6,7.9,88.5,A
721951,15.0,100.0,5.8,88.3,A
302099,11.9,82.1,5.6,67.4,C
229759,10.8,100.0,3.7,64.0,C
208539,2.7,91.6,6.4,47.9,D
953604,5.7,99.5,3.0,54.2,D
21118,16.0,88.6,4.4,100.0,A
53799,7.6,73.7,8.7,76.2,B
153937,15.6,73.4,4.8,94.6,A
335370,14.9,92.1,2.4,89.8,A
215242,16.0,86.2,7.4,100.0,A
909497,8.4,85.0,5.8,77.3,B
288713,9.4,79.9,2.0,63.7,C
761160,8.0,89.5,7.9,75.3,B
180915,11.3,93.5,6.9,65.1,C
13640,15.8,84.9,8.3,97.0,A
334783,16.0,97.5,9.6,74.7,B
843207,9.8,79.2,6.1,72.1,B
915727,6.2,94.9,2.5,64.3,C
672820,16.0,100.0,5.4,100.0,A
328196,12.5,70.8,5.7,100.0,A
982865,16.0,50.0,3.8,100.0,A
868760,10.5,76.8,5.7,69.5,C
950083,16.0,100.0,7.0,100.0,A
24924,6.3,73.5,8.8,56.0,C
224892,16.0,65.7,5.8,94.0,A
835349,11.0,82.3,5.5,79.2,B
463152,15.1,79.0,8.1,99.9,A
261190,2.8,72.0,7.7,72.2,B
957063,12.8,77.8,4.0,75.9,B
340852,16.0,75.8,4.2,100.0,A
212222,15.7,81.0,5.4,99.7,A
269555,16.0,89.9,4.0,100.0,A
390034,9.6,79.5,3.1,59.2,C
39724,16.0,96.2,9.7,85.6,A
821419,1.0,100.0,8.1,50.5,D
476788,15.9,91.1,8.0,100.0,A
324609,16.0,80.9,4.6,100.0,A
465697,4.1,96.6,4.6,76.3,B
208214,11.7,79.5,7.5,80.8,B
139624,0.0,61.5,3.3,49.0,D
883088,16.0,100.0,7.7,97.3,A
540881,12.8,83.4,5.6,87.9,A
115390,12.5,78.9,7.6,78.7,B
500289,7.7,78.3,7.6,66.7,C
606342,15.5,94.6,3.7,97.2,A
980327,12.2,73.6,4.4,73.9,B
558177,16.0,95.3,8.4,79.3,B
332957,16.0,80.6,7.8,100.0,A
45419,16.0,93.2,7.0,100.0,A
638950,16.0,82.5,6.3,100.0,A
283769,16.0,72.1,5.9,100.0,A
754667,13.4,96.5,7.2,81.8,B
829974,16.0,100.0,6.5,79.3,B
343656,14.1,100.0,5.7,81.1,B
535599,9.8,95.9,6.6,78.3,B
883513,16.0,91.9,6.9,86.8,A
923119,4.8,68.1,5.8,73.4,B
164288,16.0,74.0,1.8,86.9,A
408174,15.2,86.1,8.1,82.5,B
916805,5.5,88.2,6.8,73.3,B
746109,11.1,100.0,9.5,96.9,A
821462,16.0,76.4,6.2,98.4,A
160576,9.1,93.5,3.3,76.0,B
654444,16.0,84.6,4.3,77.4,B
262341,10.7,97.9,3.0,73.7,B
176594,8.9,90.3,7.2,79.4,B
89930,16.0,64.1,6.9,94.7,A
230242,9.6,97.4,5.9,77.5,B
344846,16.0,66.6,6.6,100.0,A
193320,4.2,77.4,9.5,66.3,C
599590,10.5,90.9,4.3,76.1,B
739086,0.0,100.0,8.6,58.7,C
429822,16.0,90.0,4.1,100.0,A
865211,7.1,68.7,5.5,64.6,C
12942,16.0,93.7,4.8,99.5,A
581723,9.9,95.5,4.3,80.4,B
549315,16.0,83.0,4.6,100.0,A
671663,12.6,89.6,10.0,77.6,B
857382,16.0,92.7,6.8,84.7,B
769155,6.4,68.0,6.6,74.3,B
354250,16.0,88.9,5.2,100.0,A
378840,16.0,96.5,7.5,97.4,A
131622,16.0,83.0,7.2,100.0,A
403726,8.8,89.6,4.3,74.7,B
674110,10.1,67.9,4.5,73.8,B
924660,4.9,88.3,8.8,70.4,B
269000,16.0,76.1,3.3,100.0,A
53208,14.6,78.8,4.0,81.5,B
867075,9.8,83.8,5.4,80.2,B
528100,16.0,91.1,7.2,97.1,A
396423,16.0,98.9,5.0,93.9,A
441983,14.7,73.1,5.5,84.6,B
277693,16.0,85.2,6.2,91.6,A
858087,4.7,84.3,7.4,68.0,C
678851,16.0,86.0,8.8,87.6,A
948518,10.8,85.5,7.1,67.0,C
444970,16.0,82.5,6.4,100.0,A
546586,9.5,78.1,3.7,79.4,B
879303,15.7,88.4,5.4,83.0,B
223037,15.9,95.3,7.1,99.0,A
177771,6.5,90.3,6.4,62.2,C
242033,15.0,81.6,6.0,100.0,A
53824,16.0,98.7,5.6,100.0,A
140738,16.0,100.0,5.6,100.0,A
597452,16.0,78.7,9.6,95.9,A
832856,16.0,90.7,5.8,100.0,A
434603,14.3,100.0,3.4,88.0,A
189075,16.0,93.1,3.9,89.0,A
497885,16.0,79.5,6.9,96.0,A
145836,16.0,86.9,6.7,93.1,A
527941,13.5,100.0,8.3,84.9,B
149700,16.0,90.6,3.1,85.6,A
274484,16.0,74.5,6.8,99.1,A
29333,16.0,84.7,8.0,100.0,A
624400,4.6,81.8,6.3,58.1,C
69211,16.0,90.5,6.3,86.9,A
162894,16.0,78.5,4.0,95.0,A
906989,16.0,79.5,4.0,100.0,A
129164,12.3,77.8,2.8,83.1,B
766730,16.0,98.6,4.5,95.1,A
576954,10.9,77.7,8.9,82.6,B
471297,14.3,84.6,8.9,80.0,B
956652,3.4,92.2,5.9,64.0,C
295888,16.0,95.5,5.8,81.2,B
219553,16.0,76.9,9.9,89.1,A
83240,13.4,59.8,6.8,84.0,B
738445,13.4,74.0,4.4,76.1,B
654292,13.0,87.7,8.9,76.5,B
171388,3.6,79.3,4.5,51.4,D
398938,6.5,77.5,3.4,62.9,C
943744,5.1,100.0,8.0,61.5,C
307234,16.0,69.0,6.7,100.0,A
444072,11.6,72.5,9.1,66.5,C
546830,16.0,80.6,4.1,100.0,A
807492,13.3,77.4,8.8,80.6,B
770068,16.0,85.6,5.9,77.6,B
160796,16.0,92.9,3.8,73.7,B
979241,3.7,84.3,4.2,38.0,F
532288,16.0,84.1,5.6,96.8,A
716706,14.3,87.4,6.1,81.6,B
817710,16.0,74.9,1.1,87.0,A
759499,16.0,96.9,5.3,100.0,A
179128,13.8,89.3,5.5,71.1,B
931089,16.0,90.3,4.2,100.0,A
930516,6.1,69.8,9.2,66.1,C
814000,15.1,100.0,7.5,99.3,A
912012,16.0,100.0,5.3,87.5,A
48601,16.0,90.8,6.8,100.0,A
354740,16.0,90.2,9.8,82.5,B
172556,16.0,85.6,4.6,100.0,A
621842,15.3,68.2,4.9,78.2,B
287783,16.0,89.1,7.4,100.0,A
192843,11.4,87.0,9.0,75.9,B
661461,1.2,87.1,9.4,55.3,C
80395,13.5,87.1,6.3,92.9,A
